File,k,Ratio,Audio MSE,Audio PSNR,Audio SNR,Rate(kBps),Image Size,Status
mkdr0_sx283.wav,8,4:2:0,6849.07827,51.95,8.52,7.57,256x256 (4:2:0),Success
msrg0_sx321.wav,8,4:2:0,3710.25667,54.61,19.91,4.51,256x256 (4:2:0),Success
mhxl0_sx332.wav,8,4:2:0,5234.0762,53.12,20.67,5.82,256x256 (4:2:0),Success
mdem0_sa2.wav,8,4:2:0,2672.58013,56.04,26.22,2.92,256x256 (4:2:0),Success
msfh1_si1900.wav,8,4:2:0,2505.89922,56.32,17.26,2.99,256x256 (4:2:0),Success
mlel0_sx346.wav,8,4:2:0,3833.02681,54.47,21.4,4.62,256x256 (4:2:0),Success
mgrt0_sx280.wav,8,4:2:0,6671.89998,52.07,11.71,8.08,256x256 (4:2:0),Success
ftbr0_sx21.wav,8,4:2:0,5193.4757,53.15,12.57,5.54,256x256 (4:2:0),Success
mlbc0_si1239.wav,8,4:2:0,2239.76851,56.81,21.75,2.66,256x256 (4:2:0),Success
mmdm0_sx411.wav,8,4:2:0,4114.79892,54.17,10.3,4.35,256x256 (4:2:0),Success
flac0_sx271.wav,8,4:2:0,5071.81931,53.26,23.04,5.69,256x256 (4:2:0),Success
mdaw1_sx283.wav,8,4:2:0,4261.86444,54.01,13.27,4.81,256x256 (4:2:0),Success
mjls0_si1096.wav,8,4:2:0,5948.0587,52.57,18.82,6.54,256x256 (4:2:0),Success
mmwh0_si1301.wav,8,4:2:0,4045.47345,54.24,17.1,4.41,256x256 (4:2:0),Success
fpad0_sx266.wav,8,4:2:0,6063.80515,52.48,18.18,6.73,256x256 (4:2:0),Success
mctm0_si1980.wav,8,4:2:0,4522.41195,53.76,13.55,5.25,256x256 (4:2:0),Success
fhes0_sx209.wav,8,4:2:0,3942.31605,54.35,15.59,4.61,256x256 (4:2:0),Success
mjda0_si1661.wav,8,4:2:0,8697.66031,50.91,10.89,7.85,256x256 (4:2:0),Success
mjes0_sx394.wav,8,4:2:0,5656.97191,52.78,14.21,6.67,256x256 (4:2:0),Success
fceg0_sx258.wav,8,4:2:0,7434.10371,51.6,14.64,9.48,256x256 (4:2:0),Success
mplb0_sx314.wav,8,4:2:0,3276.99369,55.15,17.03,3.8,256x256 (4:2:0),Success
fdmy0_sx117.wav,8,4:2:0,3269.1322,55.16,16.1,3.79,256x256 (4:2:0),Success
mtpr0_si1600.wav,8,4:2:0,3942.40601,54.35,11.4,4.41,256x256 (4:2:0),Success
mmdm2_sx102.wav,8,4:2:0,5063.33153,53.26,12.68,5.59,256x256 (4:2:0),Success
mjai0_si682.wav,8,4:2:0,3668.73608,54.66,15.59,4.03,256x256 (4:2:0),Success
mcew0_sx272.wav,8,4:2:0,4124.18576,54.16,17.99,4.2,256x256 (4:2:0),Success
mtdb0_si1401.wav,8,4:2:0,5167.58811,53.18,15.55,5.96,256x256 (4:2:0),Success
mefg0_si491.wav,8,4:2:0,4007.1962,54.28,26.83,5.16,256x256 (4:2:0),Success
mgmm0_si499.wav,8,4:2:0,7590.02992,51.51,9.24,7.79,256x256 (4:2:0),Success
mefg0_si598.wav,8,4:2:0,3249.32307,55.19,26.9,4.29,256x256 (4:2:0),Success
mlih0_si553.wav,8,4:2:0,2989.04392,55.55,19.65,3.58,256x256 (4:2:0),Success
maeb0_sx450.wav,8,4:2:0,4830.3449,53.47,17.27,5.57,256x256 (4:2:0),Success
mhpg0_sa1.wav,8,4:2:0,4620.41155,53.66,17.66,5.5,256x256 (4:2:0),Success
mtqc0_sx91.wav,8,4:2:0,4743.39558,53.55,15.53,5.43,256x256 (4:2:0),Success
mzmb0_sx86.wav,8,4:2:0,4788.05742,53.51,17.65,5.44,256x256 (4:2:0),Success
flmc0_sx22.wav,8,4:2:0,5232.61195,53.12,14.17,6.13,256x256 (4:2:0),Success
flja0_sx448.wav,8,4:2:0,5603.22538,52.82,14.91,6.17,256x256 (4:2:0),Success
mcef0_sx145.wav,8,4:2:0,4651.09084,53.63,13.02,5.2,256x256 (4:2:0),Success
fdxw0_sx161.wav,8,4:2:0,2512.1738,56.31,16.55,2.78,256x256 (4:2:0),Success
mbar0_sx149.wav,8,4:2:0,4548.62595,53.73,15.54,4.97,256x256 (4:2:0),Success
mtkp0_sx123.wav,8,4:2:0,7315.28702,51.67,13.69,8.95,256x256 (4:2:0),Success
fpab1_sx391.wav,8,4:2:0,5205.82918,53.14,20.23,6.55,256x256 (4:2:0),Success
mrtk0_si1093.wav,8,4:2:0,5530.35313,52.88,16.72,6.56,256x256 (4:2:0),Success
msds0_sx357.wav,8,4:2:0,2237.76851,56.81,20.48,2.47,256x256 (4:2:0),Success
ftaj0_sx249.wav,8,4:2:0,4502.14089,53.77,15.14,5.08,256x256 (4:2:0),Success
mesj0_si997.wav,8,4:2:0,3472.72337,54.9,17.93,4.19,256x256 (4:2:0),Success
mjhi0_si698.wav,8,4:2:0,3334.11826,55.08,16.71,3.97,256x256 (4:2:0),Success
fgwr0_sa1.wav,8,4:2:0,5184.9036,53.16,15.38,6.2,256x256 (4:2:0),Success
fklc1_si1678.wav,8,4:2:0,8905.12284,50.81,9.89,9.46,256x256 (4:2:0),Success
mrbc0_sx239.wav,8,4:2:0,5890.84258,52.61,15.41,7.07,256x256 (4:2:0),Success
fjsa0_sx29.wav,8,4:2:0,6206.69046,52.38,11.64,5.79,256x256 (4:2:0),Success
mrso0_si1659.wav,8,4:2:0,2778.31126,55.87,10.76,3.1,256x256 (4:2:0),Success
fear0_sa2.wav,8,4:2:0,3303.76941,55.12,14.97,3.64,256x256 (4:2:0),Success
flmk0_sx225.wav,8,4:2:0,7804.67233,51.39,12.38,8.93,256x256 (4:2:0),Success
mjdm1_sa1.wav,8,4:2:0,3456.68386,54.92,22.79,4.04,256x256 (4:2:0),Success
mreh1_si2229.wav,8,4:2:0,8627.61182,50.95,22.45,11.21,256x256 (4:2:0),Success
mnet0_sa2.wav,8,4:2:0,2688.26446,56.01,15.76,3.01,256x256 (4:2:0),Success
feme0_sx335.wav,8,4:2:0,2656.33365,56.07,19.3,3.05,256x256 (4:2:0),Success
mjxa0_sx157.wav,8,4:2:0,10895.65473,49.94,11.25,12.53,256x256 (4:2:0),Success
mtmr0_sx403.wav,8,4:2:0,4209.18757,54.07,11.82,4.8,256x256 (4:2:0),Success
mbpm0_si947.wav,8,4:2:0,4061.96031,54.22,14.65,4.24,256x256 (4:2:0),Success
madd0_sx448.wav,8,4:2:0,4399.0408,53.88,16.49,4.7,256x256 (4:2:0),Success
mbns0_si590.wav,8,4:2:0,4221.82445,54.05,10.04,4.89,256x256 (4:2:0),Success
mkls0_sx87.wav,8,4:2:0,4938.90867,53.37,13.51,5.22,256x256 (4:2:0),Success
mjmp0_si905.wav,8,4:2:0,3045.86435,55.47,15.67,3.57,256x256 (4:2:0),Success
ftbr0_sx111.wav,8,4:2:0,5735.15805,52.72,10.73,6.34,256x256 (4:2:0),Success
fgdp0_sx358.wav,8,4:2:0,5036.92424,53.29,17.16,5.57,256x256 (4:2:0),Success
fadg0_sx379.wav,8,4:2:0,5052.53946,53.27,15.95,6.32,256x256 (4:2:0),Success
mprd0_sx171.wav,8,4:2:0,1773.6453,57.82,25.78,2.08,256x256 (4:2:0),Success
fawf0_sa2.wav,8,4:2:0,4118.44525,54.16,13.12,4.78,256x256 (4:2:0),Success
mkcl0_sx281.wav,8,4:2:0,3548.73944,54.81,21.96,4.19,256x256 (4:2:0),Success
mbar0_sx149.wav,8,4:2:0,2482.60563,56.36,18.17,2.73,256x256 (4:2:0),Success
flac0_si2161.wav,8,4:2:0,11345.30013,49.76,19.71,12.84,256x256 (4:2:0),Success
mmgk0_sx422.wav,8,4:2:0,3958.83129,54.33,11.02,4.78,256x256 (4:2:0),Success
fbch0_sa1.wav,8,4:2:0,2452.67873,56.41,23.13,3.11,256x256 (4:2:0),Success
mtdt0_sa1.wav,8,4:2:0,3327.95033,55.09,15.73,4.09,256x256 (4:2:0),Success
fdfb0_sa2.wav,8,4:2:0,3659.87709,54.67,14.46,4.2,256x256 (4:2:0),Success
mjxl0_sa2.wav,8,4:2:0,5926.80924,52.58,17.11,6.93,256x256 (4:2:0),Success
fjkl0_sx392.wav,8,4:2:0,4635.81681,53.65,15.28,5.51,256x256 (4:2:0),Success
mses0_sa1.wav,8,4:2:0,5256.7883,53.1,12.72,6.28,256x256 (4:2:0),Success
fclt0_sx178.wav,8,4:2:0,4152.27848,54.13,16.71,5.15,256x256 (4:2:0),Success
fvfb0_sx402.wav,8,4:2:0,4056.31365,54.23,15.55,4.63,256x256 (4:2:0),Success
mdps0_si1651.wav,8,4:2:0,9184.19746,50.68,9.35,9.77,256x256 (4:2:0),Success
mrjm3_si2078.wav,8,4:2:0,4612.98479,53.67,20.52,5.36,256x256 (4:2:0),Success
fnkl0_sa2.wav,8,4:2:0,4564.39978,53.72,19.08,5.3,256x256 (4:2:0),Success
mrms1_sx407.wav,8,4:2:0,2922.94077,55.65,16.11,3.36,256x256 (4:2:0),Success
fnmr0_sa1.wav,8,4:2:0,2338.18516,56.62,20.74,2.64,256x256 (4:2:0),Success
mmlm0_sa2.wav,8,4:2:0,6667.42531,52.07,18.96,7.72,256x256 (4:2:0),Success
mtmt0_sa1.wav,8,4:2:0,4251.41057,54.02,15.81,5.3,256x256 (4:2:0),Success
mwgr0_sx166.wav,8,4:2:0,3742.65909,54.58,15.11,4.25,256x256 (4:2:0),Success
mljh0_si1422.wav,8,4:2:0,2051.95778,57.19,12.87,2.34,256x256 (4:2:0),Success
mdwk0_si910.wav,8,4:2:0,5449.09622,52.95,18.94,6.29,256x256 (4:2:0),Success
mrrk0_sx118.wav,8,4:2:0,7429.11043,51.6,5.13,8.28,256x256 (4:2:0),Success
mrem0_si511.wav,8,4:2:0,4593.36476,53.69,17.15,5.22,256x256 (4:2:0),Success
fklc1_si2308.wav,8,4:2:0,8447.32563,51.04,9.62,9.48,256x256 (4:2:0),Success
mbdg0_si833.wav,8,4:2:0,5848.00412,52.64,11.81,5.99,256x256 (4:2:0),Success
flnh0_si941.wav,8,4:2:0,3469.26656,54.91,9.55,3.74,256x256 (4:2:0),Success
mrab1_si1478.wav,8,4:2:0,4129.81788,54.15,17.51,4.98,256x256 (4:2:0),Success
mtlb0_si1764.wav,8,4:2:0,5369.90872,53.01,17.11,5.81,256x256 (4:2:0),Success
mkah0_si898.wav,8,4:2:0,5273.21459,53.09,15.18,6.3,256x256 (4:2:0),Success
ftlh0_sx289.wav,8,4:2:0,3156.34658,55.32,16.71,3.74,256x256 (4:2:0),Success
mrtc0_sa1.wav,8,4:2:0,3518.00051,54.85,22.33,4.49,256x256 (4:2:0),Success
fasw0_si2180.wav,8,4:2:0,3012.10792,55.52,19.01,3.42,256x256 (4:2:0),Success
majc0_sx385.wav,8,4:2:0,2064.32848,57.16,19.49,2.35,256x256 (4:2:0),Success
mklw0_si2201.wav,8,4:2:0,9106.58866,50.72,15.16,10.51,256x256 (4:2:0),Success
mcrc0_sx372.wav,8,4:2:0,3646.26588,54.69,12.78,4.2,256x256 (4:2:0),Success
mmam0_si2227.wav,8,4:2:0,2799.24326,55.84,15.06,3.08,256x256 (4:2:0),Success
mrlk0_sx303.wav,8,4:2:0,4448.41035,53.83,11.36,5.03,256x256 (4:2:0),Success
fltm0_si1070.wav,8,4:2:0,7914.23289,51.32,16.96,9.69,256x256 (4:2:0),Success
mmam0_sa2.wav,8,4:2:0,6729.00966,52.03,9.8,7.55,256x256 (4:2:0),Success
mklt0_sx223.wav,8,4:2:0,5860.08066,52.63,13.25,6.46,256x256 (4:2:0),Success
mjsr0_si2054.wav,8,4:2:0,2625.93351,56.12,23.28,3.15,256x256 (4:2:0),Success
mrab0_si1224.wav,8,4:2:0,3417.95559,54.97,18.3,4.33,256x256 (4:2:0),Success
fsxa0_si1108.wav,8,4:2:0,3733.10686,54.59,15.19,4.51,256x256 (4:2:0),Success
mdss1_sx427.wav,8,4:2:0,11299.17404,49.78,11.5,12.69,256x256 (4:2:0),Success
mrjt0_sx418.wav,8,4:2:0,3516.64731,54.85,13.01,4.28,256x256 (4:2:0),Success
fmju0_sx129.wav,8,4:2:0,6091.08826,52.46,10.36,6.53,256x256 (4:2:0),Success
feme0_sx425.wav,8,4:2:0,4192.78653,54.08,14.36,4.22,256x256 (4:2:0),Success
mmwh0_sx99.wav,8,4:2:0,2800.68275,55.84,19.84,3.26,256x256 (4:2:0),Success
fmah0_si659.wav,8,4:2:0,4166.9126,54.11,12.51,5.09,256x256 (4:2:0),Success
mwar0_si2305.wav,8,4:2:0,7510.84543,51.55,11.2,9.06,256x256 (4:2:0),Success
mjlb0_sx356.wav,8,4:2:0,4763.14103,53.53,7.79,5.22,256x256 (4:2:0),Success
mrrk0_sx28.wav,8,4:2:0,4838.70335,53.46,7.46,5.22,256x256 (4:2:0),Success
fpaz0_sx153.wav,8,4:2:0,4396.43882,53.88,17.25,4.96,256x256 (4:2:0),Success
futb0_sx394.wav,8,4:2:0,7821.14733,51.38,16.3,9.12,256x256 (4:2:0),Success
fjhk0_sx392.wav,8,4:2:0,2295.37172,56.7,15.51,2.54,256x256 (4:2:0),Success
mdrm0_si2273.wav,8,4:2:0,7971.14442,51.29,16.58,9.25,256x256 (4:2:0),Success
mdcd0_si1415.wav,8,4:2:0,3979.90978,54.31,7.93,4.01,256x256 (4:2:0),Success
mjhi0_sx428.wav,8,4:2:0,4975.23487,53.34,13.0,5.03,256x256 (4:2:0),Success
mgaf0_si652.wav,8,4:2:0,5515.11098,52.89,17.51,6.48,256x256 (4:2:0),Success
fnmr0_sa2.wav,8,4:2:0,5559.56149,52.86,11.83,6.21,256x256 (4:2:0),Success
msjs1_si869.wav,8,4:2:0,3495.98712,54.87,14.87,4.01,256x256 (4:2:0),Success
fsrh0_sa2.wav,8,4:2:0,7239.07796,51.71,13.47,8.29,256x256 (4:2:0),Success
fcjs0_si2237.wav,8,4:2:0,10558.94017,50.07,11.03,11.66,256x256 (4:2:0),Success
mlns0_si2037.wav,8,4:2:0,3462.71268,54.91,22.58,4.38,256x256 (4:2:0),Success
fnmr0_si2029.wav,8,4:2:0,6909.96432,51.91,13.55,7.39,256x256 (4:2:0),Success
mmag0_si1126.wav,8,4:2:0,2636.47868,56.1,19.08,2.8,256x256 (4:2:0),Success
mjwt0_sx121.wav,8,4:2:0,3216.99183,55.23,21.47,3.83,256x256 (4:2:0),Success
mlel0_sx76.wav,8,4:2:0,4961.20647,53.35,19.93,5.71,256x256 (4:2:0),Success
msrg0_sa1.wav,8,4:2:0,5582.81411,52.84,19.2,6.89,256x256 (4:2:0),Success
fecd0_si1418.wav,8,4:2:0,3321.90672,55.1,19.78,3.73,256x256 (4:2:0),Success
mjwg0_si895.wav,8,4:2:0,2220.45998,56.84,21.47,2.36,256x256 (4:2:0),Success
mmdg0_si1780.wav,8,4:2:0,2438.1905,56.44,19.76,2.98,256x256 (4:2:0),Success
mmag0_si496.wav,8,4:2:0,4368.48365,53.91,18.45,4.69,256x256 (4:2:0),Success
mcrc0_sx192.wav,8,4:2:0,10673.55977,50.03,12.06,12.33,256x256 (4:2:0),Success
fjsj0_sa1.wav,8,4:2:0,4527.82117,53.75,12.84,5.61,256x256 (4:2:0),Success
fsem0_sx118.wav,8,4:2:0,3555.65523,54.8,19.74,4.45,256x256 (4:2:0),Success
mrrk0_si1288.wav,8,4:2:0,2804.95199,55.83,9.07,2.91,256x256 (4:2:0),Success
mrai0_sx342.wav,8,4:2:0,5268.43611,53.09,16.66,6.24,256x256 (4:2:0),Success
mprt0_si580.wav,8,4:2:0,4526.21584,53.75,19.25,5.47,256x256 (4:2:0),Success
meal0_sx377.wav,8,4:2:0,4688.80169,53.6,17.01,5.58,256x256 (4:2:0),Success
mdlf0_sx323.wav,8,4:2:0,5266.70343,53.09,22.17,6.32,256x256 (4:2:0),Success
mclm0_sx106.wav,8,4:2:0,8213.32697,51.16,7.95,9.35,256x256 (4:2:0),Success
maeb0_sx360.wav,8,4:2:0,4425.04361,53.85,15.9,5.26,256x256 (4:2:0),Success
mmam0_si1668.wav,8,4:2:0,5280.50896,53.08,11.66,6.06,256x256 (4:2:0),Success
fgmd0_sa1.wav,8,4:2:0,4172.95088,54.1,14.11,5.14,256x256 (4:2:0),Success
mreb0_si745.wav,8,4:2:0,8734.0882,50.9,13.1,10.26,256x256 (4:2:0),Success
fpjf0_si1259.wav,8,4:2:0,5732.61568,52.73,11.12,6.44,256x256 (4:2:0),Success
mcpm0_sa2.wav,8,4:2:0,8470.47815,51.03,11.76,9.5,256x256 (4:2:0),Success
medr0_sa1.wav,8,4:2:0,5536.715,52.88,13.96,6.37,256x256 (4:2:0),Success
fspm0_si1241.wav,8,4:2:0,1972.8144,57.36,18.95,2.28,256x256 (4:2:0),Success
falr0_sx335.wav,8,4:2:0,1858.60791,57.62,14.14,2.01,256x256 (4:2:0),Success
madc0_sx17.wav,8,4:2:0,5172.71155,53.17,19.67,6.63,256x256 (4:2:0),Success
mjee0_sx247.wav,8,4:2:0,1197.47947,59.53,18.76,1.36,256x256 (4:2:0),Success
fclt0_si1438.wav,8,4:2:0,5324.40936,53.05,19.72,6.08,256x256 (4:2:0),Success
mtqc0_si480.wav,8,4:2:0,4316.02958,53.96,20.27,5.06,256x256 (4:2:0),Success
mslb0_si1823.wav,8,4:2:0,6321.87075,52.3,9.15,6.36,256x256 (4:2:0),Success
msat1_sx83.wav,8,4:2:0,4501.86861,53.78,22.87,5.37,256x256 (4:2:0),Success
flkd0_si894.wav,8,4:2:0,3937.5666,54.36,17.27,4.81,256x256 (4:2:0),Success
mrml0_sx341.wav,8,4:2:0,3782.84449,54.53,17.44,4.36,256x256 (4:2:0),Success
mjdc0_sx441.wav,8,4:2:0,5198.51428,53.15,16.12,6.02,256x256 (4:2:0),Success
mjwg0_sx445.wav,8,4:2:0,5393.75317,52.99,19.44,6.58,256x256 (4:2:0),Success
mctt0_sx298.wav,8,4:2:0,3146.87557,55.33,22.68,3.9,256x256 (4:2:0),Success
mbjk0_si1175.wav,8,4:2:0,3324.41658,55.09,17.9,3.73,256x256 (4:2:0),Success
mdpk0_si1053.wav,8,4:2:0,6643.60606,52.08,13.28,6.68,256x256 (4:2:0),Success
mrgm0_sx172.wav,8,4:2:0,3304.04651,55.12,17.25,3.9,256x256 (4:2:0),Success
fmjf0_sa2.wav,8,4:2:0,7269.37224,51.69,22.74,8.44,256x256 (4:2:0),Success
mbsb0_sx3.wav,8,4:2:0,11995.54373,49.52,5.03,13.39,256x256 (4:2:0),Success
frew0_sx200.wav,8,4:2:0,6373.1249,52.27,7.65,6.27,256x256 (4:2:0),Success
mmws1_sa2.wav,8,4:2:0,7627.62455,51.49,14.68,8.96,256x256 (4:2:0),Success
mcem0_sa1.wav,8,4:2:0,3047.64963,55.47,20.71,3.39,256x256 (4:2:0),Success
mrcw0_sx21.wav,8,4:2:0,6780.27574,52.0,11.58,7.87,256x256 (4:2:0),Success
mmdh0_si2118.wav,8,4:2:0,3761.4519,54.56,15.94,4.67,256x256 (4:2:0),Success
mprk0_si1097.wav,8,4:2:0,3525.60527,54.84,19.15,4.14,256x256 (4:2:0),Success
mrxb0_si2215.wav,8,4:2:0,2023.02236,57.25,18.46,2.47,256x256 (4:2:0),Success
mjjg0_sx13.wav,8,4:2:0,3609.0794,54.74,13.01,4.38,256x256 (4:2:0),Success
mlnt0_si1574.wav,8,4:2:0,3245.40775,55.2,11.25,3.49,256x256 (4:2:0),Success
felc0_sx396.wav,8,4:2:0,3579.30453,54.77,11.08,3.98,256x256 (4:2:0),Success
mgjc0_sa2.wav,8,4:2:0,4727.96123,53.56,11.96,5.61,256x256 (4:2:0),Success
mter0_si1157.wav,8,4:2:0,2535.08398,56.27,24.66,2.89,256x256 (4:2:0),Success
mfmc0_sx232.wav,8,4:2:0,3897.02971,54.4,15.16,4.39,256x256 (4:2:0),Success
mejl0_sa1.wav,8,4:2:0,4910.87746,53.4,20.57,6.23,256x256 (4:2:0),Success
fawf0_si2260.wav,8,4:2:0,4987.58468,53.33,15.94,6.01,256x256 (4:2:0),Success
mcef0_si1765.wav,8,4:2:0,7126.1094,51.78,12.77,7.96,256x256 (4:2:0),Success
fcaj0_sa1.wav,8,4:2:0,5465.41777,52.93,11.94,6.5,256x256 (4:2:0),Success
fram1_sx280.wav,8,4:2:0,5871.20523,52.62,21.65,6.75,256x256 (4:2:0),Success
fsls0_sa2.wav,8,4:2:0,3219.8802,55.23,19.79,3.7,256x256 (4:2:0),Success
feme0_sx245.wav,8,4:2:0,4153.47506,54.12,17.68,5.04,256x256 (4:2:0),Success
mmrp0_si2034.wav,8,4:2:0,10757.81553,49.99,17.26,12.47,256x256 (4:2:0),Success
mdwd0_sx360.wav,8,4:2:0,4055.21927,54.23,22.25,5.15,256x256 (4:2:0),Success
mprb0_si1215.wav,8,4:2:0,1654.96917,58.12,20.9,2.04,256x256 (4:2:0),Success
fgcs0_sx226.wav,8,4:2:0,3909.48576,54.39,24.23,4.75,256x256 (4:2:0),Success
ftlh0_si1009.wav,8,4:2:0,4672.9322,53.61,15.64,5.26,256x256 (4:2:0),Success
mjlb0_sa1.wav,8,4:2:0,5027.30028,53.3,10.15,5.88,256x256 (4:2:0),Success
mwre0_sx247.wav,8,4:2:0,6150.66399,52.42,16.4,7.28,256x256 (4:2:0),Success
fmju0_sx309.wav,8,4:2:0,2056.23928,57.18,11.81,2.34,256x256 (4:2:0),Success
fexm0_sx201.wav,8,4:2:0,2516.17102,56.3,26.2,2.91,256x256 (4:2:0),Success
mrbc0_sx59.wav,8,4:2:0,5456.01334,52.94,18.24,6.27,256x256 (4:2:0),Success
fpad0_sx446.wav,8,4:2:0,5344.16378,53.03,15.03,5.79,256x256 (4:2:0),Success
fsem0_si1828.wav,8,4:2:0,3527.73946,54.83,20.37,4.07,256x256 (4:2:0),Success
mabw0_sx44.wav,8,4:2:0,6779.81849,52.0,18.42,7.91,256x256 (4:2:0),Success
mbwm0_si1304.wav,8,4:2:0,4654.86386,53.63,14.95,5.28,256x256 (4:2:0),Success
fclt0_sa2.wav,8,4:2:0,4944.4277,53.37,16.27,5.57,256x256 (4:2:0),Success
mmdm2_sx282.wav,8,4:2:0,3399.11891,55.0,14.63,3.71,256x256 (4:2:0),Success
marw0_sa1.wav,8,4:2:0,3945.43343,54.35,18.39,4.77,256x256 (4:2:0),Success
msmc0_sx287.wav,8,4:2:0,4798.04677,53.5,16.99,6.0,256x256 (4:2:0),Success
mjee0_si607.wav,8,4:2:0,1764.043,57.84,17.58,1.82,256x256 (4:2:0),Success
mjde0_si490.wav,8,4:2:0,3443.5513,54.94,21.69,4.07,256x256 (4:2:0),Success
fcau0_sx317.wav,8,4:2:0,5741.25647,52.72,15.14,6.63,256x256 (4:2:0),Success
fksr0_sx161.wav,8,4:2:0,1057.54755,60.07,30.7,1.2,256x256 (4:2:0),Success
mrml0_sx251.wav,8,4:2:0,3997.56853,54.29,15.04,4.42,256x256 (4:2:0),Success
mrhl0_si885.wav,8,4:2:0,2924.37418,55.65,20.06,3.11,256x256 (4:2:0),Success
fklc1_sx148.wav,8,4:2:0,5357.04704,53.02,11.91,5.93,256x256 (4:2:0),Success
fcmg0_sx432.wav,8,4:2:0,2976.39218,55.57,11.27,3.21,256x256 (4:2:0),Success
mcxm0_sx91.wav,8,4:2:0,4237.55824,54.04,8.2,4.45,256x256 (4:2:0),Success
mmdh0_sa1.wav,8,4:2:0,2529.00977,56.28,21.16,3.07,256x256 (4:2:0),Success
meal0_sx377.wav,8,4:2:0,3139.12513,55.34,18.75,3.6,256x256 (4:2:0),Success
flac0_sx361.wav,8,4:2:0,3248.65543,55.19,18.08,3.76,256x256 (4:2:0),Success
mdbp0_si528.wav,8,4:2:0,1916.00916,57.49,16.37,2.15,256x256 (4:2:0),Success
mrvg0_sx240.wav,8,4:2:0,2005.56893,57.29,14.43,2.2,256x256 (4:2:0),Success
mpgh0_sx204.wav,8,4:2:0,7771.81512,51.4,6.61,8.79,256x256 (4:2:0),Success
fdaw0_sx416.wav,8,4:2:0,4793.93542,53.5,15.99,5.8,256x256 (4:2:0),Success
fjem0_sx184.wav,8,4:2:0,5000.32592,53.32,19.43,5.83,256x256 (4:2:0),Success
fdnc0_sa2.wav,8,4:2:0,3450.876,54.93,13.65,3.84,256x256 (4:2:0),Success
mtxs0_sx340.wav,8,4:2:0,6714.13391,52.04,10.47,6.78,256x256 (4:2:0),Success
mrko0_si767.wav,8,4:2:0,2828.62621,55.79,22.39,3.37,256x256 (4:2:0),Success
mtat0_sx210.wav,8,4:2:0,4237.0244,54.04,12.08,4.7,256x256 (4:2:0),Success
fdjh0_sx35.wav,8,4:2:0,5446.0983,52.95,22.77,6.63,256x256 (4:2:0),Success
mers0_sx119.wav,8,4:2:0,6535.78387,52.16,11.52,6.79,256x256 (4:2:0),Success
mwch0_si1895.wav,8,4:2:0,4578.5291,53.7,14.69,5.24,128x128 (4:2:0),Success
mrjb1_sx30.wav,8,4:2:0,9000.85791,50.77,16.2,9.27,256x256 (4:2:0),Success
mreb0_sa2.wav,8,4:2:0,5944.18874,52.57,12.54,6.71,256x256 (4:2:0),Success
mmgc0_si1935.wav,8,4:2:0,4840.63438,53.46,17.45,5.48,256x256 (4:2:0),Success
mdwd0_sx90.wav,8,4:2:0,5345.15572,53.03,19.26,6.26,256x256 (4:2:0),Success
fblv0_sx158.wav,8,4:2:0,4302.72137,53.97,14.62,4.98,256x256 (4:2:0),Success
mtxs0_si2320.wav,8,4:2:0,4591.84074,53.69,10.61,5.49,256x256 (4:2:0),Success
mkjl0_sx20.wav,8,4:2:0,5173.28301,53.17,13.8,6.46,256x256 (4:2:0),Success
mmpm0_sx161.wav,8,4:2:0,2742.06549,55.93,25.86,3.26,256x256 (4:2:0),Success
mrjm3_si2078.wav,8,4:2:0,5691.50706,52.76,19.61,6.65,256x256 (4:2:0),Success
fjlr0_sx331.wav,8,4:2:0,2883.19805,55.71,13.33,3.27,256x256 (4:2:0),Success
fmah1_sa2.wav,8,4:2:0,5243.651,53.11,17.94,5.99,256x256 (4:2:0),Success
mctw0_sa1.wav,8,4:2:0,4809.67119,53.49,16.73,5.66,256x256 (4:2:0),Success
fklh0_si1887.wav,8,4:2:0,8942.7175,50.79,13.5,10.37,256x256 (4:2:0),Success
mmea0_sx128.wav,8,4:2:0,8050.33097,51.25,11.84,8.87,256x256 (4:2:0),Success
msrr0_si1761.wav,8,4:2:0,3580.98736,54.77,16.94,4.25,256x256 (4:2:0),Success
mpeb0_sx420.wav,8,4:2:0,4901.25975,53.41,15.64,5.66,256x256 (4:2:0),Success
fpls0_si2220.wav,8,4:2:0,4648.42808,53.64,19.49,5.4,256x256 (4:2:0),Success
mrdm0_sx335.wav,8,4:2:0,3389.2144,55.01,17.48,3.83,256x256 (4:2:0),Success
mrtk0_sx103.wav,8,4:2:0,6265.01715,52.34,14.64,7.3,256x256 (4:2:0),Success
marw0_sa1.wav,8,4:2:0,4791.00366,53.5,17.55,5.8,256x256 (4:2:0),Success
fdrd1_sx14.wav,8,4:2:0,4314.9059,53.96,19.34,5.36,256x256 (4:2:0),Success
mrgg0_si1829.wav,8,4:2:0,2172.55742,56.94,18.35,2.48,256x256 (4:2:0),Success
mnjm0_sa2.wav,8,4:2:0,3941.05389,54.35,14.24,4.3,256x256 (4:2:0),Success
mteb0_sa1.wav,8,4:2:0,5033.14742,53.29,11.97,5.95,256x256 (4:2:0),Success
mesd0_sx372.wav,8,4:2:0,4315.45802,53.96,20.67,5.02,256x256 (4:2:0),Success
mhxl0_sx152.wav,8,4:2:0,5321.05885,53.05,15.69,5.85,256x256 (4:2:0),Success
